"","Ent","Entidad","Fecha de Datos","Ppto Aprobado","Crédito Vigente","Comprometido","Devengado","Pagado","Saldo por Pagar","Deuda Flotante"
"180",1419,"Municipalidad de Escara",2011-12-31,1170312,3028118.63,2299839.49,2299839.49,2282796.52,0,17042.97
"181",1420,"Municipalidad de Cruz de Machacamarca",2011-12-31,1208795,3785047.26,1058652.27,1058652.27,1023036.73,0,35615.54
"182",1421,"Municipalidad de Yunguyo de Litoral",2011-12-31,307094,483547,421448.79,421448.79,410317.63,0,11131.16
"183",1422,"Municipalidad de Esmeralda",2011-12-31,1348980,4062620.15,2878762.17,2878762.17,2842725.75,0,36036.42
"184",1423,"Municipalidad de Toledo",2011-12-31,11875101,23403561.78,15563950.4,15563950.4,14640325.64,0,923624.76
"185",1424,"Municipalidad de Andamarca (Santiago de Andamarca)",2011-12-31,8609685,13204127.95,9548802.19,9507740.28,9239410.75,41061.91,268329.53
"186",1425,"Municipalidad de Belén de Andamarca",2011-12-31,2196260,3476573.45,2343577.62,2343577.62,2310258.86,0,33318.76
"187",1426,"Municipalidad de Salinas de G, Mendoza",2011-12-31,12216758,25446832.57,16693294.99,16693294.99,15872373.11,0,820921.88
"188",1427,"Municipalidad de Pampa Aullagas",2011-12-31,4848948,7788432.12,4022457.67,4022457.67,3681828.79,0,340628.88
"189",1428,"Municipalidad de La Rivera",2011-12-31,1356204,1997050.25,1823619.65,1823619.65,1798191.93,0,25427.72
"190",1429,"Municipalidad de Todos Santos",2011-12-31,531940,844390.29,572828.46,572828.46,548504.17,0,24324.29
"191",1430,"Municipalidad de Carangas",2011-12-31,761679,1512140.7,789196.06,789196.06,725271.77,0,63924.29
"192",1431,"Municipalidad de Sabaya",2011-12-31,7291402,12837902.84,7407196.73,7407196.73,7354545.41,0,52651.32
"193",1432,"Municipalidad de Coipasa",2011-12-31,1015576,3350176,1501187.35,1501187.35,1481235.5,0,19951.85
"194",1433,"Municipalidad de Chipaya",2011-12-31,2477676,4059280.19,1836779.52,1836779.52,1740438.36,0,96341.16
"195",1434,"Municipalidad de Huayllamarca (Santiago de Huayllamarca)",2011-12-31,8530074,14020670.5,10538939.72,10538939.72,10118324.87,0,420614.85
"196",1435,"Municipalidad de Soracachi",2011-12-31,18893518,38338473.25,35716408.09,35716408.09,24090307.86,0,11626100.23
"197",1501,"Municipalidad de Potosí",2011-12-31,204116635,316335939.99,189046152.61,189046152.61,187683934.92,0,1362217.69
"198",1502,"Municipalidad de Tinguipaya",2011-12-31,43858460,52301876,16707122.63,16707122.63,15317848.81,0,1389273.82
"199",1503,"Municipalidad de Yocalla",2011-12-31,10290500,18924617.99,7663617.26,7663137.26,6899802.13,480,763335.13
"200",1504,"Municipalidad de Urmiri",2011-12-31,2045080,6985446.17,2931551.99,2807484.79,2762150.09,124067.2,45334.7
"201",1505,"Municipalidad de Uncía",2011-12-31,22689953,39129468.96,24458742.34,24458742.34,23099590.76,0,1359151.58
"202",1506,"Municipalidad de Chayanta",2011-12-31,16147870,28514138.76,8768615.08,8768615.08,8628463.58,0,140151.5
"203",1507,"Municipalidad de Llallagua",2011-12-31,43302926,85648747.24,45964411.92,45964411.92,43880646.79,0,2083765.13
"204",1508,"Municipalidad de Betanzos",2011-12-31,42234692,54969230.18,38904723.83,38904723.83,37609541.64,0,1295182.19
"205",1509,"Municipalidad de Chaqui",2011-12-31,15838138,24573431.78,13989814.63,13989814.63,13614702.39,0,375112.24
